id,isbn,title,authors,language,genre,published,published_date,page_count,size,created_date,updated_date,deleted_date
1185,0195153448,The Unquiet,"{""John Connolly""}",en,"{Thriller,Mystery,Mystery,Crime,Fiction,Horror,Thriller,""Mystery Thriller"",Fantasy,Supernatural,Fantasy,Paranormal,Suspense,Mystery,Detective}",Oxford University Press,2008,565,15.5x20.5,2024-02-26,,
1186,0195153448,The Million-Dollar Wound,"{""Max Allan Collins""}",en,"{Historical,""Historical Fiction"",Mystery,Mystery,Crime,Fiction,Mystery,Detective,Historical,Thriller,Thriller,""Mystery Thriller"",Mystery,Noir,Mystery,""Hard Boiled""}",Oxford University Press,2003,335,15.5x20.5,2024-02-26,,
1187,0195153448,The White Road,"{""John Connolly""}",en,"{Mystery,Thriller,Mystery,Crime,Fiction,Horror,Fantasy,Supernatural,Thriller,""Mystery Thriller"",Suspense,Mystery,Detective,Fantasy,Paranormal}",Oxford University Press,2003,504,15.5x20.5,2024-02-26,,
1189,0195153448,Basilisk,"{""N. M. Browne""}",en,"{Fantasy,""Young Adult"",""Young Adult"",""Young Adult Fantasy"",Novels,Mystery,Historical,""European Literature"",""British Literature"",""Young Adult"",Teen,Childrens}",Oxford University Press,2004,319,15.5x20.5,2024-02-26,,
1194,0195153448,The True Confessions of Charlotte Doyle,{Avi},en,"{Historical,""Historical Fiction"",""Young Adult"",Fiction,Adventure,Historical,Childrens,""Middle Grade"",Childrens,Classics,Academic,School,Academic,""Read For School""}",Oxford University Press,1997-04-01,240,15.5x20.5,2024-02-26,,
1196,0195153448,Sharpe's Triumph,"{""Bernard Cornwell""}",en,"{Historical,""Historical Fiction"",Fiction,Historical,War,Adventure,War,""Military Fiction"",Cultural,India,Audiobook,Action,""European Literature"",""British Literature""}",Oxford University Press,2005-05-24,400,15.5x20.5,2024-02-26,,
1197,0195153448,The Terminal Man,"{""Michael Crichton""}",en,"{Fiction,""Science Fiction"",Thriller,Suspense,Horror,Mystery,Novels,""Science Fiction Fantasy"",Thriller,""Mystery Thriller"",Medical}",Oxford University Press,1988,292,15.5x20.5,2024-02-26,,
1199,0195153448,A Grave Mistake,"{""Stella Cameron""}",en,"{Mystery,Romance,""Romantic Suspense"",Romance,Suspense,Fiction,Contemporary}",Oxford University Press,2006-09-19,544,15.5x20.5,2024-02-26,,
1200,0195153448,Overkill,"{""James Barrington""}",en,"{Thriller,Fiction,Novels}",Oxford University Press,2005,756,15.5x20.5,2024-02-26,,
1201,0195153448,Dale Brown's Dreamland,"{""Dale Brown"",""Jim DeFelice"",""James DeFelice""}",en,"{Fiction,Thriller,War,""Military Fiction"",War,Adventure,Suspense,Action,Thriller,""Mystery Thriller"",Mystery,""Spy Thriller"",Espionage}",Oxford University Press,2001,375,15.5x20.5,2024-02-26,,
1203,0195153448,Sunset Limited,"{""James Lee Burke""}",en,"{Mystery,Fiction,Mystery,Crime,Thriller,""Mystery Thriller"",Mystery,Detective,Mystery,Noir,Mystery,""Hard Boiled"",Thriller,Suspense,American,Southern}",Oxford University Press,1999,387,15.5x20.5,2024-02-26,,
1204,0195153448,Nerve Center,"{""Dale Brown"",""Jim DeFelice""}",en,"{Fiction,War,""Military Fiction"",Thriller,Action,Suspense,War,Adventure}",Oxford University Press,2002,372,15.5x20.5,2024-02-26,,
1205,0195153448,Lethal Seduction,"{""Jackie Collins""}",en,"{Romance,Fiction,""Womens Fiction"",""Chick Lit"",Thriller,Novels,Drama,Adult,""Adult Fiction"",Suspense,Contemporary}",Oxford University Press,2001-06-01,592,15.5x20.5,2024-02-26,,
1206,0195153448,No Way to Treat a First Lady,"{""Christopher Buckley""}",en,"{Fiction,Humor,Politics,Mystery,Humor,Comedy,Novels,Contemporary,""Adult Fiction"",Audiobook,Adult}",Oxford University Press,2003,340,15.5x20.5,2024-02-26,,
1207,0195153448,A Crime in the Neighborhood,"{""Suzanne Berne""}",en,"{Fiction,Mystery,Historical,""Historical Fiction"",Mystery,Crime,""Literary Fiction"",""Young Adult"",""Coming Of Age"",Thriller,Historical,Thriller,""Mystery Thriller"",Suspense}",Oxford University Press,1998,247,15.5x20.5,2024-02-26,,
1209,0195153448,Romance of the Three Kingdoms Volume 1,"{""Lo Kuan-Chung"",""Robert E. Hegel"",""C. H. Brewitt-Taylor""}",en,"{Fiction,Classics,Historical,""Historical Fiction"",Cultural,China,""Asian Literature"",""Chinese Literature"",Literature,Fantasy,Historical,Cultural,Asia,Novels}",Oxford University Press,2002-04-15,708,15.5x20.5,2024-02-26,,
1211,0195153448,London Transports,"{""Maeve Binchy""}",en,"{Fiction,""Short Stories"",""Womens Fiction"",""Chick Lit"",Romance,""European Literature"",""Irish Literature"",Contemporary,Cultural,Ireland,""Womens Fiction"",Novels,Adult}",Oxford University Press,1995,376,15.5x20.5,2024-02-26,,
1212,0195153448,Undertow,"{""Sydney Bauer""}",en,"{Mystery,Thriller,Thriller,""Legal Thriller"",Mystery,Crime,Audiobook,Fiction,Thriller,""Mystery Thriller""}",Oxford University Press,2008,439,15.5x20.5,2024-02-26,,
1213,0195153448,Forgotten Fire,"{""Adam Bagdasarian""}",en,"{Historical,""Historical Fiction"",""Young Adult"",Fiction,Historical,War,Academic,School,""Young Adult"",Teen,""World War II"",Holocaust,Academic,""Read For School"",Literature,""20th Century""}",Oxford University Press,2002,304,15.5x20.5,2024-02-26,,
1214,0195153448,The Breathtaker,"{""Alice Blanchard""}",en,"{Mystery,Thriller,Fiction,Suspense,Thriller,""Mystery Thriller"",Horror,Mystery,Crime,Contemporary,Adult,Business,Amazon}",Oxford University Press,2005-03,373,15.5x20.5,2024-02-26,,
1215,0195153448,Bittersweet Rain,"{""Sandra Brown""}",en,"{Romance,Romance,""Contemporary Romance"",Contemporary,Fiction,""Womens Fiction"",""Chick Lit"",Mystery,Suspense,Romance,""Category Romance"",Audiobook,Drama}",Oxford University Press,2000-01-15,304,15.5x20.5,2024-02-26,,
1216,0195153448,Sunny Chandler's Return,"{""Sandra Brown""}",en,"{Romance,Romance,""Contemporary Romance"",Contemporary,Fiction,""Category Romance"",Harlequin,Adult,""Womens Fiction"",""Chick Lit"",Mystery,Romance,""Romantic Suspense"",Suspense}",Oxford University Press,2004,227,15.5x20.5,2024-02-26,,
1217,0195153448,Chill Factor,"{""Sandra Brown""}",en,"{Romance,Mystery,Romance,""Romantic Suspense"",Suspense,Thriller,Fiction,Thriller,""Mystery Thriller"",Mystery,Crime,Audiobook,Contemporary}",Oxford University Press,2006-08-01,560,15.5x20.5,2024-02-26,,
1218,0195153448,Effendi,"{""Jon Courtenay Grimwood""}",en,"{""Science Fiction"",""Science Fiction"",""Alternate History"",Fiction,Fantasy,Mystery,""Science Fiction"",Cyberpunk,Mystery,Crime,""Speculative Fiction"",Thriller,Thriller,""Mystery Thriller""}",Oxford University Press,2003,376,15.5x20.5,2024-02-26,,
1219,0195153448,Drawn from Life,"{""Stella Bowen""}",en,"{Biography,Autobiography,Memoir,Nonfiction,Art}",Oxford University Press,1999,303,15.5x20.5,2024-02-26,,
1221,0195153448,Emotional Intelligence,"{""Daniel Goleman""}",en,"{Psychology,Nonfiction,""Self Help"",Business,""Self Help"",""Personal Development"",Science,Leadership,Education,Business,Management,Audiobook}",Oxford University Press,2005,358,15.5x20.5,2024-02-26,,
1222,0195153448,Jinx,"{""Meg Cabot""}",en,"{""Young Adult"",Fantasy,Romance,Fantasy,Paranormal,""Womens Fiction"",""Chick Lit"",Fantasy,Magic,Fiction,Paranormal,Witches,""Young Adult"",Teen,Fantasy,Supernatural}",Oxford University Press,2008-10-03,253,15.5x20.5,2024-02-26,,
1224,0195153448,An Apple from Eden,"{""Emma Blair""}",en,"{Romance,Historical,Fiction}",Oxford University Press,1998,471,15.5x20.5,2024-02-26,,
1225,0195153448,Half Hidden,"{""Emma Blair""}",en,{Fiction},Oxford University Press,1997,472,15.5x20.5,2024-02-26,,
1226,0195153448,Head Over Heels,"{""Susan Andersen""}",en,"{Romance,Romance,""Contemporary Romance"",Contemporary,""Womens Fiction"",""Chick Lit"",Romance,""Romantic Suspense"",Mystery,War,""Military Fiction"",Suspense,Humor,Fiction}",Oxford University Press,2002-01-08,368,15.5x20.5,2024-02-26,,
1228,0195153448,Close to Shore,"{""Michael Capuzzo""}",en,"{Nonfiction,History,Animals,""North American Hi..."",""American History"",Historical,Science,Environment,Nature,Adult,Thriller,Adventure,Maritime}",Oxford University Press,2002,336,15.5x20.5,2024-02-26,,
1229,0195153448,The Hard Way,"{""Lee Child""}",en,"{Thriller,Fiction,Mystery,Mystery,Crime,Action,Suspense,Thriller,""Mystery Thriller"",Audiobook,Adventure,Mystery,Detective}",Oxford University Press,2006,397,15.5x20.5,2024-02-26,,
1230,0195153448,An Echo in the Darkness,"{""Francine Rivers""}",en,"{""Christian Fiction"",Historical,""Historical Fiction"",Christian,Fiction,Romance,Historical,Romance,""Christian Romance"",Romance,""Historical Romance"",Religion,Adult}",Oxford University Press,2002,446,15.5x20.5,2024-02-26,,
1231,0195153448,Ten Men Dead,"{""David Beresford""}",en,"{History,Cultural,Ireland,Nonfiction,""European Literature"",""Irish Literature"",Politics,Writing,Journalism,Biography,War,Historical,History,""European History""}",Oxford University Press,1997,356,15.5x20.5,2024-02-26,,
1232,0195153448,Dangerous Kiss,"{""Jackie Collins""}",en,"{Romance,Fiction,""Womens Fiction"",""Chick Lit"",Adult,Novels,Contemporary,Romance,""Contemporary Romance"",Thriller,""Adult Fiction"",Audiobook}",Oxford University Press,1999,553,15.5x20.5,2024-02-26,,
1233,0195153448,Friday's Girl,"{""Charlotte Bingham""}",en,{Fiction},Oxford University Press,2006,512,15.5x20.5,2024-02-26,,
1234,0195153448,Sepulchre,"{""James Herbert""}",en,"{Horror,Fiction,Thriller,Fantasy,Fantasy,Supernatural,Audiobook,""European Literature"",""British Literature"",Mystery,Modern,Anthologies,Collections}",Oxford University Press,1988,372,15.5x20.5,2024-02-26,,
1235,0195153448,Fatal Terrain,"{""Dale Brown""}",en,"{Fiction,War,""Military Fiction"",Thriller,War,Action,Adventure,Suspense,Aviation,""Science Fiction"",Novels}",Oxford University Press,1998,474,15.5x20.5,2024-02-26,,
1236,0195153448,The Nemesis File,"{""Paul Bruce""}",en,{Biography},Oxford University Press,1996,287,15.5x20.5,2024-02-26,,
1239,0195153448,"Weep No More, My Lady","{""Mary Higgins Clark""}",en,"{Mystery,Fiction,Suspense,Thriller,Thriller,""Mystery Thriller"",Mystery,Crime,Adult,""Adult Fiction"",Romance,Contemporary}",Oxford University Press,1998-08-01,336,15.5x20.5,2024-02-26,,
1240,0195153448,West 47th,"{""Gerald A. Browne""}",en,"{Fiction,Mystery}",Oxford University Press,1997-04-01,416,15.5x20.5,2024-02-26,,
1241,0195153448,Sky Masters,"{""Dale Brown""}",en,"{Fiction,Thriller,War,""Military Fiction"",War,Adventure,Action,Suspense,Aviation,""Science Fiction""}",Oxford University Press,1992,465,15.5x20.5,2024-02-26,,
1242,0195153448,Nerve Centre,"{""Dale Brown""}",en,"{Fiction,War,""Military Fiction"",Thriller,Action,Suspense,War,Adventure}",Oxford University Press,2002,484,15.5x20.5,2024-02-26,,
1243,0195153448,Shadows of Steel,"{""Dale Brown""}",en,"{Fiction,War,""Military Fiction"",Thriller,Adventure,Action,War,Aviation,""Science Fiction"",Suspense}",Oxford University Press,1997,367,15.5x20.5,2024-02-26,,
1244,0195153448,Piranha,"{""Dale Brown"",""Jim DeFelice""}",en,"{Fiction,Thriller,War,""Military Fiction"",Action,War,Adventure}",Oxford University Press,2004-01-05,496,15.5x20.5,2024-02-26,,
1245,0195153448,Prime Time,"{""Sandra Brown""}",en,"{Romance,Romance,""Contemporary Romance"",Fiction,Contemporary,Audiobook,""Womens Fiction"",""Chick Lit"",Romance,""Romantic Suspense"",Suspense,Novels,""Category Romance"",Harlequin}",Oxford University Press,1995-09-01,256,15.5x20.5,2024-02-26,,
1247,0195153448,The Tin Man,"{""Dale Brown""}",en,"{War,""Military Fiction"",Fiction,Thriller,Adventure,Action,War,Suspense,Audiobook,War,Terrorism,""Science Fiction""}",Oxford University Press,1999,435,15.5x20.5,2024-02-26,,
1248,0195153448,Dale Brown's Dreamland: Retribution,"{""Dale Brown"",""Jim DeFelice""}",en,"{Fiction,Thriller,War,""Military Fiction"",War,Action,Suspense,Adventure}",Oxford University Press,2007-08-28,432,15.5x20.5,2024-02-26,,
1250,0195153448,Chapter and Verse,"{""Colin Bateman""}",en,"{Fiction,Humor,Novels,Mystery}",Oxford University Press,2004-04-05,346,15.5x20.5,2024-02-26,,
1251,0195153448,The Cat who Knew a Cardinal,"{""Lilian Jackson Braun""}",en,"{Mystery,Fiction,Animals,Cats,Mystery,""Cozy Mystery"",Animals,Mystery,Crime,Audiobook,Thriller,""Mystery Thriller"",Mystery,Detective,Humor}",Oxford University Press,1992,275,15.5x20.5,2024-02-26,,
1253,0195153448,A Crack in Forever,"{""Jeannie Brewer""}",en,"{Romance,Fiction,Drama,Contemporary,Relationships}",Oxford University Press,1997,429,15.5x20.5,2024-02-26,,
1254,0195153448,The Sisters,"{""Pat Booth""}",en,{Fiction},Oxford University Press,1988-04-12,407,15.5x20.5,2024-02-26,,
1255,0195153448,Lord of Illusions,"{""Clive Barker""}",en,"{Horror,Fantasy,Fiction,Suspense,Fantasy,Supernatural}",Oxford University Press,1995,214,15.5x20.5,2024-02-26,,
1256,0195153448,The Forbidden Circle,"{""Marion Zimmer Bradley""}",en,"{Fantasy,""Science Fiction"",Fiction,""Science Fiction Fantasy"",""Sci Fi Fantasy""}",Oxford University Press,2002,570,15.5x20.5,2024-02-26,,
1259,0195153448,Vengeance,"{""Benjamin Black""}",en,"{Mystery,Fiction,Mystery,Crime,Cultural,Ireland,Historical,""Historical Fiction"",""European Literature"",""Irish Literature"",Thriller,""Mystery Thriller"",Thriller,Mystery,Noir,Mystery,""Historical Mystery""}",Oxford University Press,2012,326,15.5x20.5,2024-02-26,,
1261,0195153448,The Hard Way,"{""Lee Child""}",en,"{Thriller,Fiction,Mystery,Mystery,Crime,Action,Suspense,Thriller,""Mystery Thriller"",Audiobook,Adventure,Mystery,Detective}",Oxford University Press,2006,397,15.5x20.5,2024-02-26,,
1262,0195153448,The Burning Soul,"{""John Connolly""}",en,"{Thriller,Mystery,Mystery,Crime,Fiction,Horror,Thriller,""Mystery Thriller"",Fantasy,Supernatural,Fantasy,Paranormal,Mystery,Detective,Suspense}",Oxford University Press,2011,416,15.5x20.5,2024-02-26,,
1263,0195153448,Lifeless,"{""Mark Billingham""}",en,"{Mystery,Crime,Mystery,Fiction,Thriller,Mystery,Detective,""European Literature"",""British Literature"",Thriller,""Mystery Thriller"",""Emergency Services"",Police,Mystery,""Murder Mystery"",Suspense}",Oxford University Press,2005,375,15.5x20.5,2024-02-26,,
1264,0195153448,Iris,"{""John Bayley""}",en,"{Biography,Nonfiction,Autobiography,Memoir,""Biography Memoir"",Literature,Literature,""20th Century"",Love,""European Literature"",""British Literature"",Health,""Mental Health"",Romance}",Oxford University Press,1999,294,15.5x20.5,2024-02-26,,
1266,0195153448,The Nosferatu Scroll,"{""James Becker""}",en,"{Fiction,Thriller,Mystery,Mystery,Crime,Horror,Paranormal,Vampires,Historical,""Historical Fiction"",Action,Historical,Adventure}",Oxford University Press,2011,478,15.5x20.5,2024-02-26,,
1267,0195153448,Shark Trouble,"{""Peter Benchley""}",en,"{Nonfiction,Science,Animals,Environment,Nature,Adventure,Adventure,Maritime,""Science Nature"",Wildlife,Action,Environment}",Oxford University Press,2002,186,15.5x20.5,2024-02-26,,
1268,0195153448,Stone Cold,"{""David Baldacci""}",en,"{Fiction,Thriller,Mystery,Suspense,Mystery,Crime,Thriller,""Mystery Thriller"",Audiobook,Action,Politics,Adventure}",Oxford University Press,2017-11-14,528,15.5x20.5,2024-02-26,,
1270,0195153448,True Blue,"{""David Baldacci""}",en,"{Fiction,Mystery,Thriller,Mystery,Crime,Suspense,Thriller,""Mystery Thriller"",Audiobook,Action,""Emergency Services"",Police,Mystery,Detective}",Oxford University Press,2010,656,15.5x20.5,2024-02-26,,
1271,0195153448,Act of Will,"{""Barbara Taylor Bradford""}",en,"{Fiction,Romance,Drama,Novels,""Womens Fiction"",""Chick Lit"",Historical,""Historical Fiction"",""Adult Fiction"",Historical}",Oxford University Press,1986,526,15.5x20.5,2024-02-26,,
1273,0195153448,To be the Best,"{""Barbara Taylor Bradford""}",en,"{Fiction,Romance,Historical,""Historical Fiction"",""Womens Fiction"",""Chick Lit"",Drama,Novels,""Adult Fiction"",Contemporary,""Womens Fiction"",""European Literature"",""British Literature""}",Oxford University Press,1989,518,15.5x20.5,2024-02-26,,
1275,0195153448,Her Own Rules,"{""Barbara Taylor Bradford""}",en,"{Fiction,Romance,""Womens Fiction"",""Chick Lit"",Mystery,""Womens Fiction""}",Oxford University Press,1997,326,15.5x20.5,2024-02-26,,
1276,0195153448,A Sudden Change of Heart,"{""Barbara Taylor Bradford""}",en,"{Fiction,Romance,""Womens Fiction"",""Chick Lit"",Contemporary,Modern,Womens,Adult,Novels}",Oxford University Press,1999,333,15.5x20.5,2024-02-26,,
1277,0195153448,The Triumph of Katie Byrne,"{""Barbara Taylor Bradford""}",en,"{Fiction,Romance,Mystery,""Womens Fiction"",""Chick Lit"",Novels,Contemporary,Thriller,Womens,Thriller,""Mystery Thriller""}",Oxford University Press,2001,425,15.5x20.5,2024-02-26,,
1278,0195153448,Unexpected Blessings,"{""Barbara Taylor Bradford""}",en,"{Fiction,Romance,Historical,""Historical Fiction"",Adult,""Womens Fiction"",""Chick Lit"",Contemporary,Drama,Historical,Romance,""Historical Romance"",Romance,""Contemporary Romance""}",Oxford University Press,2005,622,15.5x20.5,2024-02-26,,
1279,0195153448,Everything to Gain,"{""Barbara Taylor Bradford""}",en,"{Romance,Fiction,""Womens Fiction"",""Chick Lit"",Drama,""Adult Fiction"",Novels,Contemporary,Family,Adult,Romance,""Contemporary Romance""}",Oxford University Press,1995,380,15.5x20.5,2024-02-26,,
1283,0195153448,The State of the Art,"{""Iain Banks""}",en,"{""Science Fiction"",Fiction,""Short Stories"",Space,""Space Opera"",Cultural,""Science Fiction Fantasy"",Banking,Banks,Fantasy,Space,Audiobook}",Oxford University Press,1993,216,15.5x20.5,2024-02-26,,
1284,0195153448,Vengeance,"{""Benjamin Black""}",en,"{Mystery,Fiction,Mystery,Crime,Cultural,Ireland,Historical,""Historical Fiction"",""European Literature"",""Irish Literature"",Thriller,""Mystery Thriller"",Thriller,Mystery,Noir,Mystery,""Historical Mystery""}",Oxford University Press,2013,326,15.5x20.5,2024-02-26,,
1285,0195153448,Ulster Alien,"{""Stephen Birkett""}",en,"{LGBT,LGBT,Gay}",Oxford University Press,1999,240,15.5x20.5,2024-02-26,,
1287,0195153448,Sleeping Beauties,"{""Mavis Cheek""}",en,"{Fiction,""Womens Fiction"",""Chick Lit"",""European Literature"",""British Literature"",""Adult Fiction""}",Oxford University Press,1997,209,15.5x20.5,2024-02-26,,
1288,0195153448,Basic 35mm Photo Guide,"{""Craig Alesse""}",en,"{Art,Photography,Nonfiction,Reference}",Oxford University Press,2000-07,112,15.5x20.5,2024-02-26,,
1289,0195153448,The Alexandria Link,"{""Steve Berry""}",en,"{Fiction,Thriller,Mystery,Historical,""Historical Fiction"",Adventure,Suspense,Thriller,""Mystery Thriller"",Action,Audiobook,Historical}",Oxford University Press,2007,499,15.5x20.5,2024-02-26,,
1290,0195153448,Chains of Command,"{""Dale Brown""}",en,"{Fiction,War,""Military Fiction"",Thriller,War,Adventure,Aviation,Action,Suspense}",Oxford University Press,1994,603,15.5x20.5,2024-02-26,,
1291,0195153448,The Dream of the Broken Horses,"{""William Bayer""}",en,"{Mystery,Fiction,Mystery,Crime}",Oxford University Press,2002-11-26,464,15.5x20.5,2024-02-26,,
1293,0195153448,The Templar Legacy,"{""Steve Berry""}",en,"{Fiction,Thriller,Mystery,Historical,""Historical Fiction"",Adventure,Thriller,""Mystery Thriller"",Suspense,Historical,Audiobook,Action}",Oxford University Press,2007,487,15.5x20.5,2024-02-26,,
1295,0195153448,Nanny,"{""Charlotte Bingham""}",en,"{Fiction,Historical,""Historical Fiction""}",Oxford University Press,1994,537,15.5x20.5,2024-02-26,,
